,image_80x64_path,image_80x64_filename,image_80x64_dim,image_160x128_path,image_160x128_filename,image_160x128_dim,image_320x256_path,image_320x256_filename,image_320x256_dim,image_640x512_path,image_640x512_filename,image_640x512_dim,image_1280x1024_path,image_1280x1024_filename,image_1280x1024_dim
5807,/l/vision/v5/sragas/DTU_patches/img80x64/scan66_depth_map_0047_x64.png,scan66_depth_map_0047_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan66_depth_map_0047_x128.png,scan66_depth_map_0047_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan66_depth_map_0047_x256.png,scan66_depth_map_0047_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan66_depth_map_0047_x512.png,scan66_depth_map_0047_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan66_depth_map_0047_x1024.png,scan66_depth_map_0047_x1024.png,1024x1280
565,/l/vision/v5/sragas/DTU_patches/img80x64/scan108_depth_map_0053_x64.png,scan108_depth_map_0053_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan108_depth_map_0053_x128.png,scan108_depth_map_0053_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan108_depth_map_0053_x256.png,scan108_depth_map_0053_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan108_depth_map_0053_x512.png,scan108_depth_map_0053_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan108_depth_map_0053_x1024.png,scan108_depth_map_0053_x1024.png,1024x1280
7808,/l/vision/v5/sragas/DTU_patches/img80x64/scan99_depth_map_0000_x64.png,scan99_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan99_depth_map_0000_x128.png,scan99_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan99_depth_map_0000_x256.png,scan99_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan99_depth_map_0000_x512.png,scan99_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan99_depth_map_0000_x1024.png,scan99_depth_map_0000_x1024.png,1024x1280
2276,/l/vision/v5/sragas/DTU_patches/img80x64/scan16_depth_map_0036_x64.png,scan16_depth_map_0036_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan16_depth_map_0036_x128.png,scan16_depth_map_0036_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan16_depth_map_0036_x256.png,scan16_depth_map_0036_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan16_depth_map_0036_x512.png,scan16_depth_map_0036_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan16_depth_map_0036_x1024.png,scan16_depth_map_0036_x1024.png,1024x1280
2133,/l/vision/v5/sragas/DTU_patches/img80x64/scan14_depth_map_0021_x64.png,scan14_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan14_depth_map_0021_x128.png,scan14_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan14_depth_map_0021_x256.png,scan14_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan14_depth_map_0021_x512.png,scan14_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan14_depth_map_0021_x1024.png,scan14_depth_map_0021_x1024.png,1024x1280
7412,/l/vision/v5/sragas/DTU_patches/img80x64/scan92_depth_map_0052_x64.png,scan92_depth_map_0052_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan92_depth_map_0052_x128.png,scan92_depth_map_0052_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan92_depth_map_0052_x256.png,scan92_depth_map_0052_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan92_depth_map_0052_x512.png,scan92_depth_map_0052_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan92_depth_map_0052_x1024.png,scan92_depth_map_0052_x1024.png,1024x1280
7265,/l/vision/v5/sragas/DTU_patches/img80x64/scan90_depth_map_0033_x64.png,scan90_depth_map_0033_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan90_depth_map_0033_x128.png,scan90_depth_map_0033_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan90_depth_map_0033_x256.png,scan90_depth_map_0033_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan90_depth_map_0033_x512.png,scan90_depth_map_0033_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan90_depth_map_0033_x1024.png,scan90_depth_map_0033_x1024.png,1024x1280
640,/l/vision/v5/sragas/DTU_patches/img80x64/scan10_depth_map_0000_x64.png,scan10_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan10_depth_map_0000_x128.png,scan10_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan10_depth_map_0000_x256.png,scan10_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan10_depth_map_0000_x512.png,scan10_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan10_depth_map_0000_x1024.png,scan10_depth_map_0000_x1024.png,1024x1280
5576,/l/vision/v5/sragas/DTU_patches/img80x64/scan63_depth_map_0008_x64.png,scan63_depth_map_0008_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan63_depth_map_0008_x128.png,scan63_depth_map_0008_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan63_depth_map_0008_x256.png,scan63_depth_map_0008_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan63_depth_map_0008_x512.png,scan63_depth_map_0008_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan63_depth_map_0008_x1024.png,scan63_depth_map_0008_x1024.png,1024x1280
6018,/l/vision/v5/sragas/DTU_patches/img80x64/scan6_depth_map_0002_x64.png,scan6_depth_map_0002_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan6_depth_map_0002_x128.png,scan6_depth_map_0002_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan6_depth_map_0002_x256.png,scan6_depth_map_0002_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan6_depth_map_0002_x512.png,scan6_depth_map_0002_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan6_depth_map_0002_x1024.png,scan6_depth_map_0002_x1024.png,1024x1280
6604,/l/vision/v5/sragas/DTU_patches/img80x64/scan7_depth_map_0012_x64.png,scan7_depth_map_0012_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan7_depth_map_0012_x128.png,scan7_depth_map_0012_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan7_depth_map_0012_x256.png,scan7_depth_map_0012_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan7_depth_map_0012_x512.png,scan7_depth_map_0012_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan7_depth_map_0012_x1024.png,scan7_depth_map_0012_x1024.png,1024x1280
730,/l/vision/v5/sragas/DTU_patches/img80x64/scan110_depth_map_0026_x64.png,scan110_depth_map_0026_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan110_depth_map_0026_x128.png,scan110_depth_map_0026_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan110_depth_map_0026_x256.png,scan110_depth_map_0026_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan110_depth_map_0026_x512.png,scan110_depth_map_0026_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan110_depth_map_0026_x1024.png,scan110_depth_map_0026_x1024.png,1024x1280
3520,/l/vision/v5/sragas/DTU_patches/img80x64/scan34_depth_map_0000_x64.png,scan34_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan34_depth_map_0000_x128.png,scan34_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan34_depth_map_0000_x256.png,scan34_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan34_depth_map_0000_x512.png,scan34_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan34_depth_map_0000_x1024.png,scan34_depth_map_0000_x1024.png,1024x1280
4901,/l/vision/v5/sragas/DTU_patches/img80x64/scan53_depth_map_0037_x64.png,scan53_depth_map_0037_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan53_depth_map_0037_x128.png,scan53_depth_map_0037_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan53_depth_map_0037_x256.png,scan53_depth_map_0037_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan53_depth_map_0037_x512.png,scan53_depth_map_0037_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan53_depth_map_0037_x1024.png,scan53_depth_map_0037_x1024.png,1024x1280
3608,/l/vision/v5/sragas/DTU_patches/img80x64/scan35_depth_map_0024_x64.png,scan35_depth_map_0024_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan35_depth_map_0024_x128.png,scan35_depth_map_0024_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan35_depth_map_0024_x256.png,scan35_depth_map_0024_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan35_depth_map_0024_x512.png,scan35_depth_map_0024_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan35_depth_map_0024_x1024.png,scan35_depth_map_0024_x1024.png,1024x1280
6561,/l/vision/v5/sragas/DTU_patches/img80x64/scan77_depth_map_0033_x64.png,scan77_depth_map_0033_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan77_depth_map_0033_x128.png,scan77_depth_map_0033_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan77_depth_map_0033_x256.png,scan77_depth_map_0033_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan77_depth_map_0033_x512.png,scan77_depth_map_0033_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan77_depth_map_0033_x1024.png,scan77_depth_map_0033_x1024.png,1024x1280
3779,/l/vision/v5/sragas/DTU_patches/img80x64/scan38_depth_map_0003_x64.png,scan38_depth_map_0003_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan38_depth_map_0003_x128.png,scan38_depth_map_0003_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan38_depth_map_0003_x256.png,scan38_depth_map_0003_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan38_depth_map_0003_x512.png,scan38_depth_map_0003_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan38_depth_map_0003_x1024.png,scan38_depth_map_0003_x1024.png,1024x1280
2778,/l/vision/v5/sragas/DTU_patches/img80x64/scan23_depth_map_0026_x64.png,scan23_depth_map_0026_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan23_depth_map_0026_x128.png,scan23_depth_map_0026_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan23_depth_map_0026_x256.png,scan23_depth_map_0026_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan23_depth_map_0026_x512.png,scan23_depth_map_0026_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan23_depth_map_0026_x1024.png,scan23_depth_map_0026_x1024.png,1024x1280
325,/l/vision/v5/sragas/DTU_patches/img80x64/scan105_depth_map_0005_x64.png,scan105_depth_map_0005_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan105_depth_map_0005_x128.png,scan105_depth_map_0005_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan105_depth_map_0005_x256.png,scan105_depth_map_0005_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan105_depth_map_0005_x512.png,scan105_depth_map_0005_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan105_depth_map_0005_x1024.png,scan105_depth_map_0005_x1024.png,1024x1280
1820,/l/vision/v5/sragas/DTU_patches/img80x64/scan126_depth_map_0028_x64.png,scan126_depth_map_0028_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan126_depth_map_0028_x128.png,scan126_depth_map_0028_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan126_depth_map_0028_x256.png,scan126_depth_map_0028_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan126_depth_map_0028_x512.png,scan126_depth_map_0028_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan126_depth_map_0028_x1024.png,scan126_depth_map_0028_x1024.png,1024x1280
2576,/l/vision/v5/sragas/DTU_patches/img80x64/scan20_depth_map_0016_x64.png,scan20_depth_map_0016_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan20_depth_map_0016_x128.png,scan20_depth_map_0016_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan20_depth_map_0016_x256.png,scan20_depth_map_0016_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan20_depth_map_0016_x512.png,scan20_depth_map_0016_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan20_depth_map_0016_x1024.png,scan20_depth_map_0016_x1024.png,1024x1280
5112,/l/vision/v5/sragas/DTU_patches/img80x64/scan56_depth_map_0056_x64.png,scan56_depth_map_0056_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan56_depth_map_0056_x128.png,scan56_depth_map_0056_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan56_depth_map_0056_x256.png,scan56_depth_map_0056_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan56_depth_map_0056_x512.png,scan56_depth_map_0056_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan56_depth_map_0056_x1024.png,scan56_depth_map_0056_x1024.png,1024x1280
290,/l/vision/v5/sragas/DTU_patches/img80x64/scan104_depth_map_0034_x64.png,scan104_depth_map_0034_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan104_depth_map_0034_x128.png,scan104_depth_map_0034_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan104_depth_map_0034_x256.png,scan104_depth_map_0034_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan104_depth_map_0034_x512.png,scan104_depth_map_0034_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan104_depth_map_0034_x1024.png,scan104_depth_map_0034_x1024.png,1024x1280
1747,/l/vision/v5/sragas/DTU_patches/img80x64/scan125_depth_map_0019_x64.png,scan125_depth_map_0019_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan125_depth_map_0019_x128.png,scan125_depth_map_0019_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan125_depth_map_0019_x256.png,scan125_depth_map_0019_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan125_depth_map_0019_x512.png,scan125_depth_map_0019_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan125_depth_map_0019_x1024.png,scan125_depth_map_0019_x1024.png,1024x1280
7399,/l/vision/v5/sragas/DTU_patches/img80x64/scan92_depth_map_0039_x64.png,scan92_depth_map_0039_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan92_depth_map_0039_x128.png,scan92_depth_map_0039_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan92_depth_map_0039_x256.png,scan92_depth_map_0039_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan92_depth_map_0039_x512.png,scan92_depth_map_0039_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan92_depth_map_0039_x1024.png,scan92_depth_map_0039_x1024.png,1024x1280
5317,/l/vision/v5/sragas/DTU_patches/img80x64/scan5_depth_map_0005_x64.png,scan5_depth_map_0005_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan5_depth_map_0005_x128.png,scan5_depth_map_0005_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan5_depth_map_0005_x256.png,scan5_depth_map_0005_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan5_depth_map_0005_x512.png,scan5_depth_map_0005_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan5_depth_map_0005_x1024.png,scan5_depth_map_0005_x1024.png,1024x1280
4787,/l/vision/v5/sragas/DTU_patches/img80x64/scan51_depth_map_0051_x64.png,scan51_depth_map_0051_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan51_depth_map_0051_x128.png,scan51_depth_map_0051_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan51_depth_map_0051_x256.png,scan51_depth_map_0051_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan51_depth_map_0051_x512.png,scan51_depth_map_0051_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan51_depth_map_0051_x1024.png,scan51_depth_map_0051_x1024.png,1024x1280
3922,/l/vision/v5/sragas/DTU_patches/img80x64/scan3_depth_map_0018_x64.png,scan3_depth_map_0018_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan3_depth_map_0018_x128.png,scan3_depth_map_0018_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan3_depth_map_0018_x256.png,scan3_depth_map_0018_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan3_depth_map_0018_x512.png,scan3_depth_map_0018_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan3_depth_map_0018_x1024.png,scan3_depth_map_0018_x1024.png,1024x1280
4698,/l/vision/v5/sragas/DTU_patches/img80x64/scan50_depth_map_0026_x64.png,scan50_depth_map_0026_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan50_depth_map_0026_x128.png,scan50_depth_map_0026_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan50_depth_map_0026_x256.png,scan50_depth_map_0026_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan50_depth_map_0026_x512.png,scan50_depth_map_0026_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan50_depth_map_0026_x1024.png,scan50_depth_map_0026_x1024.png,1024x1280
5244,/l/vision/v5/sragas/DTU_patches/img80x64/scan58_depth_map_0060_x64.png,scan58_depth_map_0060_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan58_depth_map_0060_x128.png,scan58_depth_map_0060_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan58_depth_map_0060_x256.png,scan58_depth_map_0060_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan58_depth_map_0060_x512.png,scan58_depth_map_0060_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan58_depth_map_0060_x1024.png,scan58_depth_map_0060_x1024.png,1024x1280
3393,/l/vision/v5/sragas/DTU_patches/img80x64/scan32_depth_map_0001_x64.png,scan32_depth_map_0001_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan32_depth_map_0001_x128.png,scan32_depth_map_0001_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan32_depth_map_0001_x256.png,scan32_depth_map_0001_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan32_depth_map_0001_x512.png,scan32_depth_map_0001_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan32_depth_map_0001_x1024.png,scan32_depth_map_0001_x1024.png,1024x1280
4328,/l/vision/v5/sragas/DTU_patches/img80x64/scan45_depth_map_0040_x64.png,scan45_depth_map_0040_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan45_depth_map_0040_x128.png,scan45_depth_map_0040_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan45_depth_map_0040_x256.png,scan45_depth_map_0040_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan45_depth_map_0040_x512.png,scan45_depth_map_0040_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan45_depth_map_0040_x1024.png,scan45_depth_map_0040_x1024.png,1024x1280
7438,/l/vision/v5/sragas/DTU_patches/img80x64/scan93_depth_map_0014_x64.png,scan93_depth_map_0014_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan93_depth_map_0014_x128.png,scan93_depth_map_0014_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan93_depth_map_0014_x256.png,scan93_depth_map_0014_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan93_depth_map_0014_x512.png,scan93_depth_map_0014_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan93_depth_map_0014_x1024.png,scan93_depth_map_0014_x1024.png,1024x1280
3862,/l/vision/v5/sragas/DTU_patches/img80x64/scan39_depth_map_0022_x64.png,scan39_depth_map_0022_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan39_depth_map_0022_x128.png,scan39_depth_map_0022_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan39_depth_map_0022_x256.png,scan39_depth_map_0022_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan39_depth_map_0022_x512.png,scan39_depth_map_0022_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan39_depth_map_0022_x1024.png,scan39_depth_map_0022_x1024.png,1024x1280
2304,/l/vision/v5/sragas/DTU_patches/img80x64/scan17_depth_map_0000_x64.png,scan17_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan17_depth_map_0000_x128.png,scan17_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan17_depth_map_0000_x256.png,scan17_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan17_depth_map_0000_x512.png,scan17_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan17_depth_map_0000_x1024.png,scan17_depth_map_0000_x1024.png,1024x1280
2357,/l/vision/v5/sragas/DTU_patches/img80x64/scan17_depth_map_0053_x64.png,scan17_depth_map_0053_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan17_depth_map_0053_x128.png,scan17_depth_map_0053_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan17_depth_map_0053_x256.png,scan17_depth_map_0053_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan17_depth_map_0053_x512.png,scan17_depth_map_0053_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan17_depth_map_0053_x1024.png,scan17_depth_map_0053_x1024.png,1024x1280
864,/l/vision/v5/sragas/DTU_patches/img80x64/scan112_depth_map_0032_x64.png,scan112_depth_map_0032_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan112_depth_map_0032_x128.png,scan112_depth_map_0032_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan112_depth_map_0032_x256.png,scan112_depth_map_0032_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan112_depth_map_0032_x512.png,scan112_depth_map_0032_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan112_depth_map_0032_x1024.png,scan112_depth_map_0032_x1024.png,1024x1280
7252,/l/vision/v5/sragas/DTU_patches/img80x64/scan90_depth_map_0020_x64.png,scan90_depth_map_0020_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan90_depth_map_0020_x128.png,scan90_depth_map_0020_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan90_depth_map_0020_x256.png,scan90_depth_map_0020_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan90_depth_map_0020_x512.png,scan90_depth_map_0020_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan90_depth_map_0020_x1024.png,scan90_depth_map_0020_x1024.png,1024x1280
6723,/l/vision/v5/sragas/DTU_patches/img80x64/scan83_depth_map_0003_x64.png,scan83_depth_map_0003_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan83_depth_map_0003_x128.png,scan83_depth_map_0003_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan83_depth_map_0003_x256.png,scan83_depth_map_0003_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan83_depth_map_0003_x512.png,scan83_depth_map_0003_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan83_depth_map_0003_x1024.png,scan83_depth_map_0003_x1024.png,1024x1280
4251,/l/vision/v5/sragas/DTU_patches/img80x64/scan44_depth_map_0027_x64.png,scan44_depth_map_0027_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan44_depth_map_0027_x128.png,scan44_depth_map_0027_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan44_depth_map_0027_x256.png,scan44_depth_map_0027_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan44_depth_map_0027_x512.png,scan44_depth_map_0027_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan44_depth_map_0027_x1024.png,scan44_depth_map_0027_x1024.png,1024x1280
4334,/l/vision/v5/sragas/DTU_patches/img80x64/scan45_depth_map_0046_x64.png,scan45_depth_map_0046_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan45_depth_map_0046_x128.png,scan45_depth_map_0046_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan45_depth_map_0046_x256.png,scan45_depth_map_0046_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan45_depth_map_0046_x512.png,scan45_depth_map_0046_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan45_depth_map_0046_x1024.png,scan45_depth_map_0046_x1024.png,1024x1280
5187,/l/vision/v5/sragas/DTU_patches/img80x64/scan58_depth_map_0003_x64.png,scan58_depth_map_0003_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan58_depth_map_0003_x128.png,scan58_depth_map_0003_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan58_depth_map_0003_x256.png,scan58_depth_map_0003_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan58_depth_map_0003_x512.png,scan58_depth_map_0003_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan58_depth_map_0003_x1024.png,scan58_depth_map_0003_x1024.png,1024x1280
